# source, target, rating, time
2183,2184,1,1340953678.17609
2183,1568,6,1341331863.51316
2183,2225,3,1341975084.83755
2183,1352,3,1342489568.74333
2183,2210,1,1342490876.04521
2183,2239,1,1342585670.90352
2183,1846,1,1344839297.799
2183,2351,1,1344882472.70297
2183,1526,3,1349650091.71067
2183,2055,3,1349650247.01828
2183,1571,1,1356626635.74904
2183,3638,1,1364421326.51545
2183,1294,1,1366085692.24693
2183,297,3,1391133312.46793
2184,2183,1,1341024575.25106
2184,2197,1,1341278282.8033
2184,2115,1,1341415816.77321
2184,1793,1,1341416280.19229
2184,2209,1,1341543945.87262
2184,499,1,1341789197.22084
2184,1537,1,1342724446.75083
2184,1337,-10,1346262224.76575
2184,1943,1,1349141897.85813
2184,3086,1,1355786438.70564
2184,3263,1,1358806490.9211
2184,424,1,1361163771.14732
2184,3500,1,1362614436.08533
2184,2569,1,1364954084.61893
2184,4005,1,1366506199.90959
2184,4211,1,1369514460.46788
2184,0,1,1369537022.31132
2184,3,1,1369569288.14865
2184,4216,1,1369573215.18142
2184,4244,1,1370179452.38503
2184,4267,1,1370655371.34406
2184,4183,1,1370700313.53836
2186,2086,1,1341164518.82515
2186,1509,1,1353000613.08219
2189,1980,2,1341103858.63914
2190,2071,1,1341159695.62188
2190,1980,1,1341726863.3576
2190,2227,1,1342015490.26194
2190,542,1,1342241633.80632
2190,477,1,1342243831.04314
2191,1980,3,1341241004.11016
2192,2082,5,1341255739.37
2193,2082,1,1341255950.76027
2193,259,1,1342829953.8561
2193,2225,2,1342919237.38504
2193,1365,1,1343102700.40146
2193,2071,1,1343314575.14871
2193,1964,2,1343351152.10762
2193,2280,1,1343698173.96473
2193,3272,1,1358987590.42249
2194,1571,1,1341287633.81626
2194,2069,1,1341475705.62823
2194,2115,1,1341579394.03955
2195,2071,1,1341376542.04855
2195,1537,1,1342762800.52648
2195,259,1,1342904021.76702
2195,1497,1,1342933670.93279
2195,1799,2,1344190439.11209
2196,1526,1,1346582788.19184
2196,2055,1,1346619013.41176
2196,1337,-10,1346963442.34213
2198,1483,1,1341282576.59093
2198,1990,1,1341314901.57991
2198,1350,1,1341338387.61352
2198,1846,1,1342463243.85032
2199,2170,-1,1341317545.87796
2199,2338,1,1344526613.40112
2199,1021,1,1344678145.9685
2199,2478,1,1346947475.1156
2199,1913,1,1348013851.98018
2199,2742,1,1350327723.60467
2199,2249,2,1350482028.18254
2199,2430,-5,1350610502.56045
2199,2010,4,1350757162.95135
2199,2716,1,1351580720.72252
2199,2894,1,1352641497.30521
2199,2934,-10,1353605370.01193
2199,1294,1,1354144929.31653
2199,3647,-5,1364294347.77665
2199,1962,-5,1364294425.30079
2199,3711,-1,1365117406.56245
2199,1903,2,1371247545.35465
2199,4701,1,1377516054.22184
2199,3,2,1381399801.48671
2199,2309,3,1381400001.91713
2199,967,1,1382042899.40451
2199,1796,1,1382571146.93768
2199,4180,1,1384214824.90489
2199,4753,1,1384215210.6821
2199,16,3,1384832336.49162
2199,5005,1,1386848856.85423
2199,2864,1,1407360273.28256
2199,2323,1,1421254143.48157
2199,1778,-1,1423858287.62558
2199,23,5,1429622501.08911
2199,4048,-1,1433426111.20386
2199,32,1,1437415562.33025
2199,5141,1,1439850045.67816
2199,4750,1,1442852040.20389
2199,7,3,1449314550.89748
2200,2115,-2,1341352014.33425
2200,1402,-2,1341352097.72286
2200,1899,1,1341352209.10811
2200,1979,-2,1341352504.79643
2201,1785,7,1341339928.50855
2201,2226,1,1341979306.12874
2201,259,1,1342741385.20266
2203,23,1,1341397024.95939
2204,7,2,1341419341.29303
2204,3638,1,1365976439.58714
2204,2551,1,1382133621.96546
2204,3898,-1,1382212922.62394
2204,4389,1,1399240654.28923
2205,1350,1,1341446164.89788
2205,2071,2,1342684764.14914
2206,2120,1,1341535114.09751
2206,2240,2,1342323202.99846
2206,259,2,1342981894.61086
2206,2303,1,1343742475.78096
2206,2247,2,1343755848.88582
2206,2115,2,1343865171.58106
2206,542,1,1344349867.70853
2206,1624,1,1344359987.42412
2206,2229,3,1344563512.95173
2206,2285,1,1344619462.6211
2206,2323,1,1344732641.40929
2206,1509,1,1344881989.59328
2206,2280,2,1344909935.81497
2206,2401,1,1345565331.52375
2206,2334,1,1345662042.06605
2206,2415,1,1345767360.96822
2206,504,2,1346089664.14493
2206,2435,1,1346101602.47926
2206,2447,-10,1347002865.48087
2206,2436,-10,1347002876.61495
2206,2445,-7,1347003590.27772
2206,2463,-3,1347003616.87304
2206,2472,-3,1347003715.73961
2206,2400,-3,1347003767.57519
2206,2369,-3,1347003780.8521
2206,2471,-10,1347003827.14672
2206,2475,-1,1347003903.30152
2206,2476,-1,1347003916.82723
2206,2477,-1,1347003929.5602
2206,2453,-1,1347003940.40368
2206,2474,-1,1347003951.33657
2206,2473,-1,1347003966.81262
2206,2225,2,1348955679.08143
2206,2707,-3,1349901512.67646
2206,1497,-10,1350397824.80412
2206,588,-3,1350588795.50576
2206,2430,-8,1350610333.47643
2206,2653,-10,1350613305.67497
2206,176,-3,1350619325.38847
2206,1615,-3,1350671900.87615
2206,695,-3,1350682409.62538
2206,325,-3,1350686749.06748
2206,1458,1,1350753300.87766
2206,733,-3,1350845433.19938
2206,344,-3,1350859461.2825
2206,155,-3,1351016393.17361
2206,2787,-10,1351022571.15903
2206,605,-3,1351082374.89277
2206,586,-3,1351131091.40428
2206,2716,2,1351192803.39391
2206,1778,1,1351470255.1657
2206,1050,-3,1351479440.24955
2206,1159,-3,1351687016.64963
2206,315,-3,1351697971.1268
2206,543,-7,1351721527.45088
2206,2016,-5,1351972889.04743
2206,514,-5,1352139231.60591
2206,48,-5,1352145895.81356
2206,12,-5,1352150071.22154
2206,1899,1,1352293743.40461
2206,2871,-4,1352295218.60812
2206,887,-5,1352305737.99335
2206,2874,1,1352308718.54945
2206,2006,1,1352407488.4998
2206,444,-5,1353118184.23445
2206,2045,-5,1353437931.38336
2206,2921,-3,1353610392.26613
2206,2969,-5,1354077725.45677
2206,2942,-5,1354077732.26059
2206,2713,-10,1354404793.93135
2206,2815,-10,1354404800.41969
2206,2740,-10,1354404825.47516
2206,2694,-10,1354537158.15532
2206,2344,3,1354587696.90204
2206,2808,-10,1354631366.52499
2206,3014,-10,1354638099.88896
2206,3015,-10,1354641797.65904
2206,3021,-3,1354712419.72301
2206,595,-10,1354724020.65701
2206,1962,-10,1355271578.86265
2206,2279,-10,1355961423.8398
2206,2292,-10,1356027938.11531
2206,2894,2,1356105718.15778
2206,1700,-1,1357155942.25825
2206,2031,-10,1357246454.0398
2206,3143,1,1357438823.56305
2206,3156,-10,1357747962.26339
2206,3213,-10,1357928360.7616
2206,3089,-10,1357928976.78778
2206,3231,-10,1358520051.98846
2206,3189,-10,1358520072.13666
2206,3246,1,1358547351.29435
2206,2238,3,1358648700.65027
2206,3266,-3,1358825175.60635
2206,3227,3,1358913752.12423
2206,3270,-4,1358968041.86917
2206,3133,1,1359146060.00042
2206,3130,-1,1359316223.78243
2206,3238,-1,1359828566.25864
2206,3323,-5,1359840836.10819
2206,3324,-5,1359840981.85594
2206,3280,-1,1360006646.12091
2206,3267,1,1360302228.79564
2206,1308,-2,1360604027.17685
2206,3450,-10,1362085725.20814
2206,3392,-10,1362085737.86654
2206,3448,-10,1362085756.85773
2206,3454,-10,1362089458.28529
2206,3453,-10,1362089465.93823
2206,3452,-10,1362089473.08112
2206,3451,-10,1362089480.10942
2206,3357,-5,1362097803.52887
2206,3250,1,1362158507.67356
2206,3458,-8,1362177346.60716
2206,3459,-10,1362178100.39026
2206,3460,-10,1362178481.66134
2206,3461,-10,1362178623.98668
2206,3462,-10,1362178919.91003
2206,3466,-10,1362181208.79344
2206,3465,-10,1362181216.16101
2206,249,-5,1362245550.61529
2206,102,-5,1362245559.6163
2206,1244,-3,1362773004.4846
2206,3517,-10,1363207153.89054
2206,2827,-8,1363619158.44664
2206,665,-3,1363695435.11214
2206,354,-3,1363695453.38444
2206,3548,1,1363701791.67107
2206,3120,1,1363702994.41328
2206,2071,4,1363717617.14898
2206,1243,1,1363798986.64217
2206,3628,1,1363962055.95121
2206,1785,5,1364439170.16936
2206,3603,2,1364615795.57642
2206,3711,-8,1365113897.70867
2206,3795,2,1370362136.95146
2206,4047,-8,1373244084.32995
2206,3155,-8,1373246343.2381
2206,4967,-5,1385325976.74257
2206,1580,-5,1385832708.99412
2206,4565,2,1397943581.80087
2207,259,2,1341533675.53027
2207,2243,1,1342388127.21572
2207,967,1,1359565850.62518
2207,1785,2,1363106407.37298
2209,2184,1,1341544078.87248
2209,1497,-10,1342128785.72569
2209,2055,2,1343575875.70083
2210,2010,2,1342199284.82447
2210,2002,2,1342199673.21915
2210,2183,1,1342491085.47568
2210,2804,2,1353649701.24799
2210,2031,-10,1353651188.75327
2210,1731,1,1354075937.21498
2210,2071,1,1369265984.55323
2210,945,2,1381021795.2829
2211,2115,1,1341566346.67263
2212,1745,1,1341615342.57685
2212,2071,1,1341691256.07187
2213,1980,1,1341681985.25028
2213,2215,1,1341760701.26859
2214,2071,1,1341724602.58521
2214,1846,1,1342417883.56228
2214,259,1,1342419282.22936
2215,2213,1,1341760808.20623
2215,1624,1,1343318406.57532
2215,2006,1,1343325805.32131
2215,2239,1,1343355409.5983
2216,1980,3,1341781424.68165
2217,2115,1,1341817187.31056
2218,1745,1,1341819799.93407
2219,498,2,1341853199.0829
2219,1535,2,1341853322.79516
2219,1169,1,1342357127.49684
2219,2060,1,1347350914.50277
2219,2129,2,1349038795.04876
2219,2134,1,1350062528.21968
2219,1564,3,1358851597.54948
2219,2023,3,1358851614.50731
2219,2355,4,1371474913.54607
2219,5245,1,1391015428.41974
2220,2129,2,1341943502.8774
2220,2248,1,1342461936.68284
2222,945,1,1341934285.32433
2222,2135,1,1342200528.08991
2222,2197,1,1346681750.72968
2222,2412,1,1352990741.77409
2222,3899,1,1365860779.7636
2222,3249,1,1366198417.59366
2222,4049,4,1366921381.97087
2222,4060,1,1367400137.97617
2222,2933,1,1384074837.43111
2222,4076,1,1384074873.46455
2224,2225,1,1345265348.0852
2226,2201,1,1342017477.87978
2227,2190,1,1342015499.69785
2227,370,2,1342594858.4618
2227,2115,1,1343754082.7126
2227,2345,1,1344789583.07368
2227,2587,1,1348475274.20308
2227,353,1,1364206297.56887
2227,5310,3,1392677892.29219
2228,1799,1,1342036084.42637
2229,1785,2,1342055844.40024
2229,2231,1,1342142302.98479
2229,2010,1,1343019866.39229
2229,2206,1,1344578093.98414
2229,2352,1,1344887421.68149
2229,1700,-1,1344957747.15771
2230,1967,1,1342118884.82378
2230,2320,1,1344191484.55468
2230,1868,1,1344272035.31501
2230,2225,2,1344632239.20565
2230,1846,1,1346363814.36501
2230,2172,1,1346865383.49227
2230,1497,-10,1347038873.69904
2230,2148,-10,1347208084.10511
2230,2331,1,1347306379.51596
2230,1337,-10,1348236019.06442
2231,2229,1,1342142525.86684
2232,945,1,1342194480.90017
2232,504,1,1342194619.90248
2232,1824,1,1342213787.90249
2232,775,1,1342215730.07928
2232,1900,-10,1342957056.36166
2232,1868,3,1343003240.55694
2232,2274,-9,1343004882.14615
2232,2225,1,1343046317.68629
2232,2023,3,1343679879.51351
2232,60,3,1343700091.59572
2233,2010,2,1342206623.47761
2234,370,1,1342456180.08088
2234,23,1,1342548471.76954
2234,2264,1,1342693658.07284
2234,2286,1,1343503813.8327
2234,2319,1,1344274577.27197
2234,201,1,1346448868.40138
2234,2055,5,1347204967.74805
2234,1955,1,1349002644.74236
2234,1778,2,1349094363.55696
2234,1482,1,1349161338.23036
2234,2694,1,1349764548.9336
2236,259,1,1342279279.76763
2237,23,3,1342284359.98422
2238,2016,2,1343759301.6925
2238,2206,2,1344733160.01755
2238,1878,2,1344733178.64751
2238,2324,1,1344733204.45349
2238,2294,1,1344733251.14512
2238,2247,1,1344733375.91383
2238,2282,1,1344733439.8435
2238,2280,1,1344733473.11588
2238,499,1,1344733508.95173
2238,680,1,1344733726.13236
2238,2345,1,1344754541.08363
2238,410,1,1344998139.6506
2238,2286,-1,1345187288.8384
2238,297,2,1345189653.53567
2238,23,1,1345429084.76856
2238,2394,1,1345433913.84558
2238,2362,1,1345459118.39628
2238,2398,1,1345519142.07937
2238,2225,1,1345701156.53676
2238,2010,1,1345755363.79561
2238,2416,1,1345774051.83575
2238,2297,2,1346397707.01968
2238,159,1,1346574995.81687
2238,2331,1,1346983697.57884
2238,2482,1,1346997490.35509
2238,2480,-4,1347000789.59123
2238,2412,1,1347011717.09407
2238,1700,-1,1347417538.88496
2238,1710,1,1347418540.93127
2238,2539,1,1347828370.85285
2238,2491,-10,1348120220.6839
2238,2573,1,1348203463.05001
2238,2609,-10,1348626392.67202
2238,2606,-10,1348626399.56587
2238,2607,-10,1348626416.3795
2238,2608,-10,1348626425.61066
2238,93,2,1348626518.06807
2238,2102,1,1348632860.37284
2238,2269,1,1348796575.93281
2238,1834,1,1348798528.11894
2238,2518,1,1348828018.84594
2238,2650,1,1349151554.49376
2238,2340,1,1349320970.38734
2238,2662,1,1349321288.93412
2238,2651,1,1349326203.35301
2238,967,1,1349575086.68449
2238,2329,1,1349925398.96458
2238,2717,1,1349927063.96745
2238,1223,1,1350184790.0408
2238,2755,2,1350598128.34347
2238,2769,2,1350862260.5232
2238,2551,1,1351039747.22228
2238,2700,1,1351056493.22497
2238,1976,5,1351056616.81097
2238,2820,1,1351380062.58916
2238,2826,1,1351566927.36502
2238,2675,3,1351726066.62378
2238,2528,3,1351741462.91658
2238,2851,1,1351980294.96239
2238,2724,1,1352007711.32465
2238,2858,1,1352160511.81743
2238,2862,1,1352171774.32307
2238,2865,2,1352445450.44857
2238,259,4,1352609160.86183
2238,2863,1,1353036458.47464
2238,2520,1,1353143889.37662
2238,2493,1,1353384751.87914
2238,2730,2,1353462233.03163
2238,2896,-1,1353471014.23927
2238,2950,1,1353559968.87211
2238,2894,1,1353880713.62427
2238,2683,2,1354527859.46784
2238,3019,1,1354704766.59392
2238,3040,1,1355047976.23137
2238,3079,-1,1355876962.80506
2238,2799,1,1356219375.07974
2238,1684,1,1356757707.77039
2238,3152,1,1356762925.95324
2238,3093,-10,1357183384.63103
2238,2916,1,1357267948.12158
2238,3091,1,1357285523.39104
2238,3153,1,1357441373.18384
2238,2824,6,1357584238.54599
2238,1355,10,1357584294.55127
2238,2569,10,1357584363.56972
2238,1319,10,1357584415.96625
2238,3173,-10,1357617264.6128
2238,2006,1,1357707658.66763
2238,2285,5,1357784679.85839
2238,2323,5,1357886271.12603
2238,3116,2,1357964821.43586
2238,3216,1,1358297985.53526
2238,3249,2,1358646324.88564
2238,3238,-3,1358744782.32469
2238,3227,1,1358913800.32332
2238,2966,3,1358999770.66901
2238,1337,-10,1359082036.44984
2238,3308,1,1359595413.89307
2238,3305,-1,1359697059.42706
2238,2876,1,1360662424.78738
2238,1607,3,1360730852.12929
2238,1565,1,1361248622.19346
2238,3327,-3,1361269562.41776
2238,3443,1,1362020988.4446
2238,3444,2,1362031663.49746
2238,3437,1,1362455009.14897
2238,3467,1,1362458112.60884
2238,3538,1,1362947706.21477
2238,3524,1,1362948314.85448
2238,3555,1,1363146390.24758
2238,3571,1,1363314869.60629
2238,3579,1,1363401833.29557
2238,3545,1,1363653602.87008
2238,3606,1,1363764909.98683
2238,3630,1,1363993257.50179
2238,3632,1,1364006620.79888
2238,3647,-10,1364199296.61217
2238,3261,1,1364428773.36106
2238,3561,1,1364526112.62317
2238,1962,-10,1364978216.49931
2238,3519,2,1365036308.48778
2238,3613,4,1365448719.43889
2238,3823,1,1365489640.14241
2238,3722,1,1366789819.46127
2238,2891,1,1366826069.61986
2238,1980,-5,1367177691.05593
2238,1785,10,1367195728.84142
2238,3882,1,1367348620.80796
2238,1763,2,1367983794.33855
2238,11,-10,1368159067.98357
2238,2023,-10,1368249957.21774
2238,2827,-6,1368265964.49055
2238,1624,-10,1368336403.37331
2238,1516,-10,1368419884.16984
2238,677,4,1368421610.56741
2238,524,-10,1368430966.83136
2238,4151,-10,1368676551.06445
2238,4157,1,1368681695.15011
2238,3343,-10,1369015007.79438
2238,2071,5,1369508111.74742
2238,1210,-10,1369823788.14595
2238,1736,-10,1370007553.75598
2238,4264,1,1370574763.0281
2238,1274,1,1371058878.21607
2238,4252,-10,1371096402.61209
2238,4260,-10,1371098343.13111
2238,4298,3,1371248456.85287
2238,4242,1,1371435219.74709
2238,4309,-10,1372028647.78296
2238,3346,5,1372038000.76999
2238,4336,1,1372129873.70226
2238,4000,8,1372884133.99441
2238,4330,-7,1373069435.10783
2238,4410,-10,1373388325.75642
2238,2722,-10,1373388411.30565
2238,2793,1,1373747693.45831
2238,994,-10,1375465209.85817
2238,4405,-10,1375629527.73178
2238,945,7,1375731639.43451
2238,4706,1,1377630628.40409
2238,4715,-10,1377879870.38307
2238,4521,1,1378528895.22794
2238,3669,-10,1378955472.37915
2238,4395,1,1379690447.03944
2238,4769,-10,1379700235.60035
2238,424,1,1380977446.03294
2238,38,1,1380977662.27587
2238,3,3,1380977686.18196
2238,1154,1,1380977793.81762
2238,4256,-5,1381777464.9308
2238,4809,-5,1382135317.44413
2238,4828,-1,1382135415.5681
2238,429,1,1383309980.57988
2238,4889,1,1383697177.46383
2238,2062,1,1384040726.19152
2238,2571,3,1384677257.23565
2238,4931,-1,1384842210.03328
2238,3338,1,1384855870.68758
2238,4071,1,1384887652.87738
2238,2426,1,1384895593.70465
2238,4959,3,1385250560.72322
2238,4968,1,1385341358.64662
2238,4509,1,1385417013.53874
2238,5002,2,1385834048.42177
2238,1951,3,1386397876.94701
2238,3709,1,1389735850.13821
2238,4440,2,1390003243.97787
2238,4631,2,1390151544.57457
2238,5176,1,1390241822.7513
2238,5405,-5,1397613739.85262
2238,5471,-10,1400001485.02786
2238,1497,-10,1400049182.75754
2238,3348,1,1400602238.53999
2238,4169,6,1401507266.34289
2238,5374,1,1402960234.91721
2238,2710,-10,1408838875.73389
2238,1272,1,1409196397.33167
2238,5595,5,1409702092.99689
2238,3603,-10,1411146990.40947
2238,3704,2,1415569629.82701
2239,2010,2,1342310598.25736
2239,2225,2,1342311016.70752
2239,2183,1,1342585303.43696
2239,2215,1,1343355470.49706
2239,2335,1,1348609941.58879
2239,1980,1,1350145366.26179
2240,2206,2,1342327961.00626
2241,335,2,1342381500.30427
2241,380,2,1342894609.81705
2241,1616,2,1342896127.75266
2241,945,1,1343599887.76193
2241,2363,-2,1345711570.91877
2241,2135,1,1345740148.40818
2241,2418,-1,1345830332.93621
2241,23,1,1346791193.16252
2241,3715,1,1364834623.63502
2241,1455,1,1388633120.84412
2242,938,10,1342383312.21682
2242,2165,1,1343049112.08858
2242,2306,10,1343850923.28614
2242,2252,10,1380985915.24546
2242,3873,2,1389304991.92957
2242,5192,5,1389734417.80096
2243,2207,1,1342388174.57444
2243,1537,1,1342481534.36959
2243,2071,1,1343012283.61333
2243,499,1,1343328102.87045
2243,1846,1,1343521512.99075
2243,945,1,1343599059.17281
2243,2286,1,1343786236.1533
2243,259,2,1345334029.91408
2243,165,1,1345778078.18953
2243,2154,3,1346382937.50217
2243,2651,1,1349907391.38943
2243,2710,1,1349907411.72699
2243,1222,1,1355948390.74485
2243,1294,1,1358898882.16503
2243,3267,1,1360348932.46343
2243,3261,1,1361486541.44535
2243,1402,1,1361549308.96623
2243,1988,1,1363189014.38354
2243,2280,1,1367420142.60027
2243,2206,5,1367420739.7763
2243,3617,1,1372358444.32971
2243,2571,1,1372426731.4183
2243,1990,1,1372780602.09514
2243,5575,1,1409185298.11746
2243,1350,1,1413820336.23797
2243,967,1,1419647368.99223
2244,2071,2,1342414449.21987
2245,2135,1,1342456398.36034
2245,2363,-10,1346022790.85753
2245,2304,-1,1346023379.71315
2245,2418,-1,1346023410.58054
2247,16,10,1342466369.60428
2247,2115,5,1342718029.20691
2247,2238,2,1343269202.91204
2247,2244,-1,1343421403.75649
2247,1738,1,1344067346.03136
2247,161,1,1344716292.49748
2247,3995,3,1366536106.58519
2247,320,-10,1366551938.62711
2247,945,5,1366659800.90464
2247,3,5,1366693583.11177
2247,4043,1,1366851619.31638
2247,3735,1,1366905644.80371
2247,297,2,1367359913.2636
2247,2206,3,1367374392.39885
2247,3818,1,1375259192.53509
2247,4195,1,1375858902.43882
2247,4196,1,1381050967.24517
2247,4757,1,1385371912.70678
2247,4932,1,1385990351.21952
2247,38,2,1386386535.82751
2247,3348,1,1388350914.09987
2247,5159,1,1388516193.20854
2247,3891,1,1391729693.04549
2247,5297,1,1394579766.27697
2247,5365,1,1408216283.95261
2247,3347,1,1417036703.74904
2247,3630,1,1427942146.2593
2247,5351,2,1442067696.12893
2248,2220,1,1342462215.58064
2248,1536,1,1342540331.31072
2248,2012,3,1342566181.76141
2248,197,2,1348537938.66016
2249,1993,1,1342467192.84657
2249,1867,1,1343648473.934
2249,2115,1,1348597768.52213
2249,1365,1,1349292916.98558
2249,7,1,1349528705.07083
2249,2199,2,1350497977.37002
2249,1243,1,1364293004.06232
2249,4071,1,1383231376.01616
2249,4378,1,1391827545.9802
2249,2006,1,1392849345.80564
2250,2159,1,1342833977.44352
2250,884,2,1342842969.84521
2250,2283,1,1343234962.34545
2250,1154,10,1343235894.0095
2250,1458,1,1343446460.64295
2250,2109,10,1344062978.02672
2250,1174,1,1345310821.55169
2250,2329,1,1346021036.67651
2250,2225,3,1346097023.61656
2250,2125,1,1347995162.63859
2250,1273,1,1348117609.11209
2250,2651,1,1349317276.66234
2251,2060,1,1342560222.18381
2251,2010,1,1346958370.19714
2251,4089,2,1382383419.62565
2252,2306,10,1376379438.61622
2252,2452,10,1376379550.12616
2252,938,10,1376379593.95814
2252,2783,1,1376379797.09544
2252,4588,1,1376379975.13011
2252,4589,1,1376380196.1612
2252,1564,2,1376380578.71931
2252,23,2,1376380722.2426
2252,2023,1,1376381128.86243
2252,2313,1,1376381436.93127
2252,3165,-2,1376402804.44865
2252,1169,1,1380635277.2775
2252,2242,10,1380983901.24563
2252,353,1,1382048969.76902
2252,4817,1,1382048977.48668
2252,4913,1,1384429636.09432
2252,4996,1,1385728773.68952
2252,1988,1,1388761991.51744
2252,4633,1,1388762126.02401
2252,5162,1,1388762438.72982
2254,2016,3,1342573834.68
2254,4195,1,1374556060.30502
2255,2010,1,1342548245.73504
2255,1821,1,1342569937.4816
2255,1989,1,1342569949.80965
2256,2267,1,1342763806.04325
2256,2115,1,1342773738.08287
2256,1571,1,1342816985.01558
2256,1763,1,1343109654.73947
2256,945,1,1343712881.15219
2256,1799,2,1343962203.35778
2256,1778,1,1344015818.00162
2256,2312,1,1344054546.95566
2256,798,1,1345003545.43323
2256,2285,1,1345053565.67244
2256,2367,1,1345091532.50156
2256,2125,1,1345345149.39031
2256,2225,2,1346101584.49272
2256,2331,1,1346273729.70921
2256,1976,1,1346277190.45231
2256,2071,2,1346555533.11408
2256,2172,1,1346825601.388
2256,182,1,1347088482.17682
2256,1350,1,1347317006.06176
2256,1510,1,1349064070.39316
2256,98,1,1353258603.80363
2256,3227,1,1358319674.99411
2256,2571,1,1362018467.802
2256,3603,1,1364526198.1714
2256,4601,2,1378449862.97931
2256,4395,2,1378954791.64769
2256,1990,6,1380751201.26487
2256,259,6,1380751255.7439
2256,2819,4,1382313894.40092
2256,3793,3,1385960299.0211
2256,4465,1,1386653523.99838
2256,4000,1,1388467579.51129
2256,1594,5,1389355810.03015
2256,5212,1,1390428072.57856
2256,2569,1,1391049119.20276
2256,4440,1,1391640335.77219
2256,1461,1,1391642818.94514
2256,3891,2,1393452259.14704
2257,10,1,1342603171.54955
2257,2145,1,1342603190.26825
2258,2060,2,1346245174.22853
2259,1846,1,1342632711.74915
2260,598,2,1345416009.17828
2260,2569,1,1362016682.31515
2260,4578,-10,1376585419.49319
2260,4560,-10,1376585487.01996
2260,4558,-10,1376585499.30201
2260,4565,1,1376603551.88351
2260,4602,1,1376604595.70163
2260,3217,1,1376624985.8037
2260,4201,1,1376683178.08976
2260,4619,1,1377985449.28374
2260,4718,1,1377996550.78885
2260,4729,1,1378238032.07488
2260,4733,1,1378309442.52242
2260,4494,1,1380735290.54417
2260,4089,1,1380736812.00704
2260,3812,1,1380975397.84978
2260,4761,1,1380984957.63226
2260,4793,1,1380989259.56776
2260,4434,2,1381004527.43897
2260,4774,1,1381027062.18082
2260,2917,1,1381168361.93598
2260,3184,1,1381173488.41353
2260,3,2,1382463737.65168
2260,1594,1,1384368570.34002
2260,4924,1,1384708825.6125
2260,4929,1,1384721585.1981
2260,4169,2,1384744102.66574
2260,4839,2,1385404704.77143
2260,4982,2,1385574154.45272
2261,1846,1,1342640383.98845
2262,2135,2,1342658809.61088
2263,1980,1,1342672966.06998
2263,2225,1,1342854721.38953
2263,2071,1,1343008280.4101
2263,1537,1,1343264937.78675
2263,2340,1,1346556824.22206
2263,1785,1,1346574624.54974
2263,2297,1,1347995596.7004
2263,1990,1,1347995609.07454
2263,3130,1,1358125133.61223
2263,2675,1,1358140375.01924
2263,1308,1,1360406704.96503
2263,3638,1,1367544093.00449
2263,4089,1,1374183496.13059
2264,2234,1,1342749906.52186
2264,2225,1,1342764308.14448
2265,2002,1,1342704409.95577
2266,259,1,1342740409.59952
2267,2225,1,1342764324.17283
2268,2269,2,1342798488.8378
2268,2010,5,1345146707.32985
2268,2576,5,1351627810.69132
2269,2268,2,1345817603.72129
2269,2297,3,1346559342.8475
2269,66,5,1347100821.60179
2269,1980,5,1347629220.53349
2269,2238,1,1348796893.79953
2269,2071,2,1350505104.79883
2269,1785,1,1352769766.15077
2269,1846,2,1356393786.89909
2269,3009,4,1358580061.75586
2269,3321,4,1359776412.01058
2269,2414,1,1359779198.41579
2269,1692,2,1362075364.29089
2270,23,1,1342819862.41479
2270,2571,1,1354401896.5192
2270,967,3,1358880736.48452
2271,1169,7,1343237182.10951
2272,1785,1,1342980674.8669
2272,172,1,1404713122.34119
2272,4089,1,1404771542.36337
2273,2131,1,1342985643.35227
2273,1785,1,1345778241.79432
2273,4089,3,1380564332.21772
2275,2031,1,1343025405.49848
2276,23,2,1346759735.72315
2277,3,1,1343106981.20936
2277,1273,1,1343418359.8566
2277,2115,1,1348411551.34341
2277,2125,1,1348717302.63866
2278,1735,1,1343127548.54264
2278,2321,10,1347008737.79987
2279,2002,2,1343159764.81406
2279,2829,4,1351624540.78712
2279,1899,2,1353695760.57539
2280,1156,2,1343170036.69555
2280,2238,2,1343188026.59601
2280,2193,1,1343698299.15871
2280,1980,1,1343699926.00675
2280,2154,1,1343949502.47441
2280,1846,3,1344654269.32895
2280,297,2,1344747931.92544
2280,2347,1,1344804038.68132
2280,1778,3,1344884828.38658
2280,16,10,1344982299.45225
2280,2225,5,1344999825.96676
2280,2335,2,1345072897.62233
2280,1745,1,1345086250.91273
2280,5,1,1345162938.38004
2280,1594,1,1345242504.13776
2280,2448,-1,1346454717.65579
2280,2445,-1,1346454727.64746
2280,2447,-1,1346454738.48689
2280,1835,1,1347858596.29468
2280,2936,1,1353443415.27824
2280,2551,2,1365453282.14828
2280,3815,1,1365455568.15239
2280,117,1,1367296302.48895
2280,4074,1,1367306597.22318
2280,2243,1,1367420307.48471
2280,2206,10,1367420611.84384
2280,1308,-10,1367422409.40558
2281,1846,2,1343183493.3406
2282,2238,1,1343217032.31102
2282,1980,1,1343217541.59944
2283,2071,1,1343226398.47942
2283,2250,1,1343235074.40591
2283,499,1,1343330445.86141
2283,2076,1,1343395055.529
2283,1156,1,1343424609.04242
2283,2067,1,1343878876.86047
2283,2144,1,1344362157.85381
2284,2060,1,1343318810.34715
2284,3871,1,1365646313.93712
2284,3992,1,1366389081.36457
2285,2165,1,1343417638.6472
2285,2206,1,1344623285.34658
2285,1846,1,1344752915.08301
2285,2256,1,1345053590.48462
